Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Build_Paint_N,Building_Fenced,Build_Fence_N,Garden,Garden_V,Garden_O,Garden_T,Settlement,Settlement2,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H6733,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,870,3,0,0,92044.0,0
H2467,2013,0.161643836,0,V,0,V,0,V,1,0,0,U,1,1235,2,1980,0,14488.0,0
H1547,2016,0.99726776,1,N,1,V,0,V,1,0,0,U,1,1100,1,1980,0,36044.0,0
H4561,2013,0.246575342,0,V,0,V,0,V,1,0,0,U,1,296,2,1960,0,38034.0,0
H7390,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,2830,1,1988,0,1143.0,0
H4611,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,750,1,1960,0,21054.0,0
H13210,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,1800,4,1960,0,75117.0,0
H15581,2012,0.74863388,0,V,0,N,1,O,0,1,0,R,0,300,1,1960,2,91657.0,0
H2551,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,600,1,1947,3,74236.0,0
H13997,2013,0.21369863,0,N,1,V,0,V,1,0,0,U,1,5912,1,1988,0,13103.0,0
H16008,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,300,3,1880,2,33063.0,0
H1522,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1800,2,1980,0,34902.0,0
H7133,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,743,2,1890,6,13206.0,0
H18187,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,3750,1,1978,5,33063.0,0
H6567,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,11000,1,1898,7,61483.0,1
H6256,2016,0.967213115,0,N,1,V,0,V,1,0,0,U,1,475,2,0,0,64249.0,0
H3298,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,750,2,1990,5,62826.0,0
H3593,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,735,2,1988,0,38314.0,0
H1958,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,2488,2,1980,0,34032.0,0
H13311,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,2640,3,1960,4,67482.0,0
H13015,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,10648,1,1988,0,73317.0,1
H2112,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1350,2,1958,4,26058.0,0
H1425,2013,0.915068493,0,V,0,N,1,O,0,1,0,R,0,878,2,1900,3,21231.0,0
H2715,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1200,2,1988,0,38314.0,1
H12668,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,400,4,1960,5,6083.0,0
H2709,2013,0.216438356,0,V,0,V,0,V,1,0,0,U,1,3752,2,1960,0,38563.0,0
H15376,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,295,3,1965,2,94022.0,0
H5265,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,400,3,1960,0,94080.0,1
H7296,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1000,2,1900,4,31555.0,1
H6379,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,4300,1,1960,0,22282.0,1
H13741,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,325,1,1988,0,74256.0,0
H12771,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1200,3,1999,4,92022.0,0
H6241,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,360,3,1850,5,94041.0,0
H6125,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,450,2,1960,0,51454.0,0
H2063,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,460,2,1960,0,38229.0,0
H3863,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2450,3,1870,4,54395.0,0
H19951,2016,0.25136612,0,V,0,N,1,O,0,1,0,R,0,980,1,1860,4,17299.0,0
H6033,2016,1.0,0,N,1,V,0,V,1,0,0,U,1,1830,3,1988,0,94067.0,1
H12915,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,940,1,1988,0,74056.0,0
H16128,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,2635,3,1930,7,92075.0,0
H18873,2014,0.832876712,1,V,0,N,1,O,0,1,0,R,0,1015,3,1920,5,92012.0,1
H19190,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,537,1,1983,3,44015.0,0
H5925,2013,0.978082192,0,V,0,V,0,V,1,0,0,U,1,323,2,1960,0,13212.0,0
H16368,2013,0.580821918,1,V,0,N,1,O,0,1,0,R,0,400,2,1970,3,95176.0,0
H15574,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,660,3,1950,5,33063.0,0
H15920,2013,0.0,1,V,0,N,1,O,0,1,0,R,0,1864,2,2000,3,95598.0,1
H5575,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1260,2,0,0,67482.0,0
H17431,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,2875,2,1970,7,78383.0,1
H17820,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,2518,1,1999,3,37261.0,0
H19574,2014,0.252054795,0,V,0,N,1,O,0,1,0,R,0,2280,1,1985,4,84137.0,0
H16868,2014,0.0,1,V,0,N,1,O,0,1,0,R,0,5580,2,2008,4,78073.0,0
H13648,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1500,1,1960,0,54329.0,0
H18205,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,458,1,2011,1,13027.0,0
H13949,2015,1.0,1,N,1,V,0,V,1,0,0,U,1,1440,4,0,0,75115.0,1
H15032,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,3225,4,1960,0,75106.0,1
H16619,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1125,3,1977,4,92024.0,0
H1625,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,300,4,1920,3,6012.0,0
H3733,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,3760,1,1980,0,43157.0,1
H15799,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,650,2,1900,5,13201.0,0
H7477,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1300,1,1800,3,58194.0,0
H2070,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,720,3,0,0,67482.0,0
H232,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,800,2,1960,0,77379.0,0
H18258,2014,0.098630137,1,V,0,N,1,O,0,1,0,R,0,750,3,1950,5,92012.0,0
H6196,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,400,2,0,0,51454.0,0
H4415,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,240,1,1960,0,86194.0,0
H5478,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,6800,2,2002,4,83036.0,1
H7351,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,180,1,1992,2,13005.0,0
H15691,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,4400,1,2009,6,42147.0,1
H4467,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,2470,4,0,0,75105.0,0
H2209,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,2186,4,1980,0,6159.0,1
H13105,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,820,2,1960,0,34301.0,0
H16763,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,788,4,1920,7,75112.0,0
H14845,2014,0.884931507,0,V,0,N,1,O,0,1,0,R,0,2535,2,1980,7,62826.0,0
H14635,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,560,1,1960,0,1363.0,0
H5875,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,400,1,1930,3,43051.0,0
H16499,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,520,2,1800,3,11262.0,0
H16846,2013,0.098630137,0,V,0,N,1,O,0,1,0,R,0,1600,2,1914,6,57463.0,0
H13124,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,5657,2,1988,0,34129.0,0
H1276,2012,0.535519126,0,V,0,V,0,V,1,0,0,U,1,453,2,1980,0,57306.0,1
H13359,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,450,2,0,0,13205.0,1
H3909,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,600,2,1960,0,38087.0,0
H7222,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,2100,2,1900,8,13207.0,1
H1816,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,480,2,1900,4,68066.0,0
H18300,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,4040,2,1900,3,64122.0,1
H3341,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,660,2,1980,0,68056.0,0
H2282,2014,0.471232877,0,V,0,V,0,V,1,0,0,U,1,465,2,1980,0,62917.0,0
H5085,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,500,2,1960,0,69389.0,0
H19354,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,6658,2,1960,7,95428.0,1
H17556,2013,0.580821918,0,V,0,N,1,O,0,1,0,R,0,488,1,1900,5,87085.0,0
H16975,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,380,4,1950,4,75118.0,1
H16999,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1700,1,2010,4,13092.0,1
H2943,2013,0.0,0,V,0,V,0,V,1,0,0,U,1,9999,1,0,0,13004.0,1
H15643,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,2500,1,1982,5,42279.0,0
H18185,2014,0.0,1,V,0,N,1,O,0,1,0,R,0,4235,4,1970,9,75118.0,0
H2225,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,746,2,1980,0,68271.0,0
H276,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,3100,1,1960,4,63113.0,0
H19239,2013,0.465753425,0,V,0,N,1,O,0,1,0,R,0,2500,2,1960,11,13208.0,0
H14727,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,1550,2,1960,3,67414.0,0
H5391,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,4365,1,1980,0,19031.0,0
H536,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,800,4,1980,0,6088.0,0
H1714,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,1800,2,1960,0,78418.0,1
H4475,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,7887,4,1980,0,6032.0,1
H17559,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,380,2,1930,4,34301.0,0
H4533,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,4461,1,1977,4,35093.0,1
H19580,2015,0.747945205,0,V,0,N,1,O,0,1,0,R,0,200,4,1995,2,6088.0,0
H16989,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,650,2,1981,2,34324.0,1
H4730,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,150,3,1960,0,92035.0,0
H13176,2014,0.323287671,0,N,1,V,0,V,1,0,0,U,1,300,2,1960,0,13207.0,0
H17946,2013,0.210958904,1,V,0,N,1,O,0,1,0,R,0,410,3,1970,4,33063.0,0
H17694,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,1960,2,2009,3,78354.0,0
H5310,2016,0.99726776,0,V,0,V,0,V,1,0,0,U,1,1700,3,1960,0,38185.0,1
H4156,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,800,1,1960,0,91174.0,0
H16357,2015,0.517808219,1,V,0,N,1,O,0,1,0,R,0,3362,1,2000,4,91432.0,0
H1960,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,1620,4,1980,0,6088.0,1
H13659,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1280,2,2004,2,57017.0,0
H5990,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,1290,2,0,0,69386.0,0
H16925,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,950,2,1976,4,64122.0,1
H14807,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,605,2,1960,0,13206.0,0
H5652,2015,0.0,1,V,0,V,0,V,1,0,0,U,1,2000,4,0,0,75106.0,1
H385,2015,0.893150685,0,V,0,V,0,V,1,0,0,U,1,162,4,0,0,6029.0,0
H16271,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,4020,2,1970,5,83009.0,1
H18426,2012,0.702185792,0,V,0,N,1,O,0,1,0,R,0,9481,3,1970,4,94004.0,0
H19557,2013,0.438356164,0,V,0,N,1,O,0,1,0,R,0,2206,1,2013,3,44204.0,0
H5976,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,255,2,1900,4,69383.0,0
H348,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,810,2,1960,0,82121.0,1
H12718,2013,1.0,0,N,1,N,1,O,0,1,0,R,0,2520,2,1950,7,13205.0,0
H13977,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,921,2,1950,4,76540.0,0
H6715,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,3007,2,2003,5,64422.0,0
H18293,2012,0.920765027,1,V,0,N,1,O,0,1,0,R,0,3872,3,1960,5,92073.0,0
H15259,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,400,2,2007,2,40046.0,0
H7039,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,240,2,1980,0,77373.0,0
H6916,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,2800,2,1970,5,63113.0,0
H16358,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,579,2,2009,3,64102.0,0
H7443,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,415,2,1988,3,66136.0,0
H17419,2014,0.734246575,1,V,0,N,1,O,0,1,0,R,0,1575,4,1950,9,75116.0,0
H4359,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,710,2,1950,5,64122.0,0
H3698,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2300,1,1980,0,43002.0,0
H18865,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,2451,2,1961,4,30133.0,0
H6401,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,590,3,1980,0,64483.0,0
H17120,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,4500,1,1962,11,47069.0,0
H1498,2013,0.41369863,0,V,0,V,0,V,1,0,0,U,1,230,2,1980,0,13207.0,0
H13092,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,180,2,1960,0,83018.0,0
H5027,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,3376,3,1960,4,33281.0,1
H18851,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,460,2,2011,2,38126.0,0
H16977,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,660,4,1920,5,6012.0,1
H6227,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,4400,2,2002,4,64129.0,1
H1500,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2280,2,1970,9,13207.0,0
H18125,2012,0.928961749,1,V,0,N,1,O,0,1,0,R,0,1430,3,1940,2,92073.0,0
H17738,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,200,1,2011,2,13063.0,0
H15266,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,450,2,1977,4,83009.0,1
H5000,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2349,2,0,0,29232.0,0
H19694,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,1900,2,1960,11,13209.0,0
H5354,2014,0.997260274,0,N,1,V,0,V,1,0,0,U,1,357,2,1960,0,38442.0,0
H3630,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,4800,2,1980,0,77900.0,0
H2744,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,460,2,1969,1,38229.0,0
H6303,2012,0.163934426,0,V,0,V,0,V,1,0,0,U,1,500,3,0,0,94017.0,0
H4825,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1294,4,1900,8,75106.0,0
H17319,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,480,2,1969,3,69266.0,0
H13673,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,650,2,1960,0,13201.0,0
H7414,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1300,3,1960,0,92004.0,1
H16261,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,171,4,1930,3,6035.0,0
H5250,2015,0.997260274,0,N,1,V,0,V,1,0,0,U,1,10000,3,1980,0,83137.0,0
H6505,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1754,3,1988,0,64483.0,0
H2151,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1600,2,1980,0,14327.0,0
H5419,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,2700,3,0,0,64483.0,0
H14009,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,800,2,1960,0,76351.0,0
H15222,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,794,2,1900,2,95219.0,0
H4942,2013,1.0,1,V,0,V,0,V,1,0,0,U,1,1630,4,0,0,75109.0,0
H663,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,450,3,1980,0,92050.0,0
H18748,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,350,1,1951,3,74056.0,0
H14675,2014,0.747945205,0,V,0,N,1,O,0,1,0,R,0,150,2,1940,3,76259.0,0
H14220,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,300,2,1960,0,13208.0,1
H18091,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,8916,3,2009,6,33063.0,1
H2027,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1100,2,1960,0,38269.0,0
H13919,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,4400,4,1965,6,6088.0,1
H2811,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,7073,2,1980,0,68224.0,1
H17787,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,1021,2,2011,3,34057.0,0
H3606,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,1133,2,1960,0,51454.0,0
H6009,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1600,2,1954,5,90010.0,0
H3527,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,3400,2,1974,4,14365.0,1
H2144,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1500,4,1975,6,6088.0,0
H5262,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,3000,1,1988,0,73065.0,1
H17763,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,2000,0,0.0,0
H13490,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,4500,2,1960,0,42218.0,1
H16369,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1910,1,2010,2,13097.0,0
H19439,2014,0.769863014,0,V,0,N,1,O,0,1,0,R,0,2809,1,2014,3,21295.0,0
H17133,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,1784,2,1964,4,64024.0,1
H5436,2014,0.545205479,0,V,0,V,0,V,1,0,0,U,1,2220,1,1988,0,73137.0,0
H6546,2016,1.0,0,V,0,N,1,O,0,1,0,R,0,350,1,2003,2,35284.0,0
H372,2015,1.0,0,V,0,V,0,V,1,0,0,U,1,686,4,1960,0,6083.0,0
H4482,2012,1.0,0,N,1,V,0,V,1,0,0,U,1,500,1,1980,0,87085.0,0
H15390,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,720,2,1945,5,60141.0,1
H15695,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1850,1,2009,3,84089.0,0
H19141,2015,0.997260274,0,V,0,N,1,O,0,1,0,R,0,1255,4,1920,5,6012.0,0
H19160,2013,0.838356164,0,V,0,N,1,O,0,1,0,R,0,2157,1,1998,5,16015.0,1
H14065,2016,0.418032787,0,V,0,N,1,O,0,1,0,R,0,3770,2,2002,5,65388.0,0
H7257,2013,0.915068493,0,V,0,N,1,O,0,1,0,R,0,1000,3,1960,5,83137.0,0
H3008,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,0,1,1993,0,0.0,0
H17683,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,499,1,2004,2,27229.0,0
H6264,2016,1.0,1,V,0,V,0,V,1,0,0,U,1,950,2,1980,0,13206.0,0
H2224,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,1314,2,0,0,68224.0,0
H2457,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1148,2,1989,1,34192.0,1
H7196,2015,1.0,0,N,1,V,0,V,1,0,0,U,1,940,2,1960,0,38169.0,0
H2512,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,700,2,1980,0,82121.0,0
H18362,2012,0.789617486,1,V,0,N,1,O,0,1,0,R,0,1547,4,1890,7,75114.0,1
H6523,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,2800,1,1970,5,13063.0,1
H6434,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,470,2,0,0,57433.0,0
H65,2012,0.606557377,0,V,0,V,0,V,1,0,0,U,1,700,1,1960,0,43157.0,0
H4551,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,1,3,1980,0,92078.0,0
H14521,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,1206,4,1970,4,6104.0,0
H14445,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,750,1,1960,0,74164.0,0
H14726,2012,1.0,1,N,1,V,0,V,1,0,0,U,1,500,3,1960,0,92050.0,0
H4673,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2289,1,1980,0,74224.0,1
H4664,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,100,2,1960,0,13207.0,0
H3053,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,2500,2,1980,0,38931.0,0
H3566,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,7857,1,1980,0,43251.0,1
H5047,2014,1.0,1,N,1,V,0,V,1,0,0,U,1,600,4,0,0,75118.0,0
H3078,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,528,2,1980,0,25367.0,0
H16955,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,430,2,1960,3,13210.0,0
H13653,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,250,2,1960,0,64122.0,0
H18096,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,450,1,1980,2,33550.0,0
H13457,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,700,4,1980,0,6159.0,1
H7264,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,1800,1,1988,0,86062.0,1
H2676,2012,0.196721311,0,V,0,V,0,V,1,0,0,U,1,634,1,1960,0,61001.0,0
H1493,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,790,2,1991,3,31555.0,0
H5495,2012,0.415300546,0,N,1,V,0,V,1,0,0,U,1,700,1,1960,0,42187.0,0
H16249,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,480,3,1970,4,93029.0,0
H7428,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,700,2,1980,0,13001.0,0
H7070,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,710,2,1960,0,13208.0,0
H5280,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,4433,3,0,0,64189.0,1
H148,2012,0.836065574,0,V,0,V,0,V,1,0,0,U,1,1600,2,0,0,57463.0,0
H14735,2013,0.832876712,0,N,1,V,0,V,1,0,0,U,1,270,4,1980,0,6030.0,0
H2867,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,658,1,1960,0,35093.0,0
H7412,2013,0.0,1,N,1,V,0,V,1,0,0,U,1,7550,1,1980,0,91215.0,0
H3941,2016,1.0,1,V,0,N,1,O,0,1,0,R,0,1517,1,1960,5,16102.0,0
H6896,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,950,4,1950,4,75117.0,0
H13882,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1100,1,1988,0,74033.0,0
H1292,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1330,1,1988,0,91064.0,0
H2522,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,996,3,1900,4,54395.0,1
H15650,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,15580,3,1900,5,64445.0,1
H4599,2014,1.0,0,V,0,V,0,V,1,0,0,U,1,820,1,1980,0,58194.0,0
H6372,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,385,3,1950,2,92048.0,0
H3554,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,3700,2,1988,0,38179.0,0
H7113,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,3120,2,1980,0,13001.0,1
H15420,2012,1.0,1,V,0,V,0,V,1,0,0,U,1,0,2,1996,0,0.0,1
H1460,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,690,2,1900,5,13206.0,0
H18022,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,5555,1,1979,4,27229.0,0
H2418,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,1024,1,1960,0,5168.0,0
H13872,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,3339,2,1988,5,83069.0,1
H4075,2012,1.0,0,V,0,V,0,V,1,0,0,U,1,455,2,1988,0,56260.0,0
H20,2016,0.99726776,0,V,0,N,1,O,0,1,0,R,0,968,2,1915,3,38239.0,0
H16082,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,6600,4,1965,1,6088.0,1
H5932,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,600,1,1950,5,43051.0,0
H3920,2016,1.0,0,V,0,V,0,V,1,0,0,U,1,600,3,1960,0,94002.0,1
H18507,2016,0.99726776,1,V,0,N,1,O,0,1,0,R,0,2167,3,1900,7,92051.0,1
H12811,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,1100,2,1960,0,13206.0,0
H19003,2013,1.0,1,V,0,N,1,O,0,1,0,R,0,1049,2,2003,3,65195.0,0
H12843,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,320,1,1850,3,37261.0,0
H608,2015,1.0,1,V,0,V,0,V,1,0,0,U,1,550,1,0,0,91292.0,0
H14660,2016,0.99726776,0,N,1,V,0,V,1,0,0,U,1,4850,2,1960,0,38138.0,1
H12670,2015,0.983561644,1,N,1,V,0,V,1,0,0,U,1,2261,2,1988,0,31395.0,0
H14327,2013,1.0,1,N,1,V,0,V,1,0,0,U,1,769,2,1960,0,14118.0,0
H5188,2014,0.797260274,0,V,0,V,0,V,1,0,0,U,1,3873,4,1988,0,6083.0,0
H15606,2013,0.830136986,1,V,0,N,1,O,0,1,0,R,0,2100,2,1980,3,77243.0,0
H6716,2014,1.0,0,N,1,V,0,V,1,0,0,U,1,450,1,1980,0,19031.0,0
H16162,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,4500,2,2006,2,31561.0,0
H17231,2013,0.328767123,1,V,0,V,0,V,1,0,0,U,1,0,2,1965,0,0.0,0
H13469,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,2400,2,1980,0,42218.0,0
H17155,2014,1.0,0,V,0,N,1,O,0,1,0,R,0,5100,3,2002,3,94060.0,0
H2436,2013,1.0,0,V,0,V,0,V,1,0,0,U,1,400,2,1980,0,13201.0,0
H15784,2014,1.0,1,V,0,N,1,O,0,1,0,R,0,490,3,1950,2,94052.0,0
H16231,2012,1.0,0,V,0,N,1,O,0,1,0,R,0,412,2,1920,2,34172.0,0
H17707,2015,1.0,1,V,0,N,1,O,0,1,0,R,0,1900,1,1974,9,36044.0,1
H14642,2013,1.0,0,N,1,V,0,V,1,0,0,U,1,580,2,1988,0,63113.0,0
H16007,2012,1.0,1,V,0,N,1,O,0,1,0,R,0,1313,4,1910,8,75115.0,0
H18361,2013,1.0,0,V,0,N,1,O,0,1,0,R,0,1100,2,1930,4,13208.0,0
H3739,2015,1.0,0,V,0,N,1,O,0,1,0,R,0,5873,2,1970,11,13209.0,1
H4829,2016,0.99726776,1,V,0,V,0,V,1,0,0,U,1,389,3,1960,0,93048.0,0
